Row ID,Order Priority,Discount,Unit Price,Shipping Cost,Customer ID,Repeat Customers,Customer Name,Ship Mode,Customer Segment,Product Category,Product Sub-Category,Product Container,Product Name,Product Base Margin,Profit Margin,Country,Region,State or Province,City,Postal Code,Order Date,Order Month,Order Year,Ship Date,Profit,Quantity ordered new,Sales,Order ID,Return Status,month year
20968,Low,$0.07,$9.49,$5.76,772,Repeat Customer,Jean Webster,Regular Air,Small Business,Technology,Office Machines,Medium Box,"Sharp EL501VB Scientific Calculator, Battery Operated, 10-Digit Display, Hard Case",0.39,0.02239069,United States,East,Pennsylvania,Allentown,18103,42141,May,2015,42145,$7.72,37,$344.57,88668,#REF!,May-2015
19048,Low,$0.07,$172.99,$19.99,1906,One-Time Customer,Penny Tuttle,Regular Air,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,Ibico EB-19 Dual Function Manual Binding System,0.39,0.69,United States,East,Ohio,Lima,45801,42141,May,2015,42141,"$2,502.69",22,"$3,627.08",86500,#REF!,May-2015
19049,Low,$0.09,$7.64,$1.39,1907,One-Time Customer,Amy Hall,Regular Air,Corporate,Office Supplies,Envelopes,Small Box,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",0.36,0.082494005,United States,East,Ohio,Lorain,44052,42141,May,2015,42150,$0.69,1,$8.34,86500,#REF!,May-2015
18516,Medium,$0.06,$2.94,$0.96,2858,Repeat Customer,Jerry Webster,Regular Air,Corporate,Office Supplies,Pens & Art Supplies,Wrap Bag,Newell 343,0.58,-1.009783845,United States,South,Florida,Fruit Cove,32259,42141,May,2015,42142,-$8.88,3,$8.79,88279,#REF!,May-2015
21120,Not Specified,$0.07,$34.54,$14.72,3113,Repeat Customer,Wayne English,Regular Air,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,GBC Recycled Grain Textured Covers,0.37,-0.035101414,United States,South,Louisiana,New Iberia,70560,42141,May,2015,42142,-$20.18,17,$574.97,86860,#REF!,May-2015
21121,Not Specified,$0.02,$12.28,$6.47,3113,Repeat Customer,Wayne English,Regular Air,Corporate,Office Supplies,Paper,Small Box,Xerox 1881,0.38,-1.36236938,United States,South,Louisiana,New Iberia,70560,42141,May,2015,42141,-$156.97,9,$115.22,86860,#REF!,May-2015
21122,Not Specified,$0.06,$34.58,$8.99,3113,Repeat Customer,Wayne English,Express Air,Corporate,Office Supplies,Pens & Art Supplies,Small Pack,Panasonic KP-350BK Electric Pencil Sharpener with Auto Stop,0.56,0.842140041,United States,South,Louisiana,New Iberia,70560,42141,May,2015,42143,$384.50,13,$456.58,86860,#REF!,May-2015
19258,Medium,$0.04,$62.05,$3.99,3132,Repeat Customer,Anita Kang,Regular Air,Corporate,Office Supplies,Appliances,Small Box,"Acco Smartsocket™ Table Surge Protector, 6 Color-Coded Adapter Outlets",0.55,0.69,United States,Central,Illinois,Mundelein,60060,42141,May,2015,42142,"$1,644.08",40,"$2,382.72",86794,#REF!,May-2015
20858,Not Specified,$0.00,$73.98,$12.14,266,Repeat Customer,Ross Frederick,Express Air,Corporate,Technology,Computer Peripherals,Small Box,Keytronic 105-Key Spanish Keyboard,0.67,0.250805267,United States,Central,Texas,San Antonio,78207,42142,May,2015,42144,$326.25,17,"$1,300.81",90593,#REF!,May-2015
23394,Medium,$0.10,$3.36,$6.27,487,One-Time Customer,Molly Vincent,Express Air,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,Cardinal Poly Pocket Divider Pockets for Ring Binders,0.4,-3.21305702,United States,East,Maine,Sanford,4073,42142,May,2015,42143,-$67.06,5,$20.87,91063,#REF!,May-2015
23395,Medium,$0.07,$12.28,$4.86,488,One-Time Customer,Ronnie Creech,Regular Air,Corporate,Office Supplies,Paper,Small Box,Xerox 1933,0.38,-0.308949416,United States,East,Maine,South Portland,4106,42142,May,2015,42144,-$7.94,2,$25.70,91063,#REF!,May-2015
23393,Medium,$0.09,$20.99,$0.99,489,One-Time Customer,Eileen Cheek,Regular Air,Corporate,Technology,Telephones and Communication,Wrap Bag,Accessory25,0.57,0.532700266,United States,East,Massachusetts,Norwood,2062,42142,May,2015,42142,$122.29,14,$229.57,91063,#REF!,May-2015
26135,High,$0.04,$10.98,$3.99,1554,Repeat Customer,Joan Floyd,Regular Air,Small Business,Office Supplies,Appliances,Small Box,Staples Surge Protector 6 outlet,0.58,2.793125073,United States,South,Mississippi,Gulfport,39503,42142,May,2015,42142,$481.03,15,$172.22,87485,#REF!,May-2015
25918,Critical,$0.10,$1.89,$0.76,2035,One-Time Customer,Jon Ward,Regular Air,Consumer,Office Supplies,Rubber Bands,Wrap Bag,Revere Boxed Rubber Bands by Revere,0.83,-1.101089325,United States,South,Florida,Palm Beach Gardens,33403,42142,May,2015,42144,-$40.43,20,$36.72,87117,#REF!,May-2015
20008,High,$0.05,$39.99,$10.25,3086,One-Time Customer,Ted Durham,Express Air,Consumer,Technology,Computer Peripherals,Small Box,Zoom V.92 V.44 PCI Internal Controllerless FaxModem,0.55,0.032770606,United States,South,Florida,North Port,34287,42142,May,2015,42143,$4.29,3,$130.91,88380,#REF!,May-2015
20124,High,$0.07,$300.98,$64.73,1433,Repeat Customer,Frances Jackson,Delivery Truck,Corporate,Furniture,Chairs & Chairmats,Jumbo Drum,"Global Leather and Oak Executive Chair, Black",0.56,0.326594424,United States,Central,Indiana,Jeffersonville,47130,42143,May,2015,42145,"$1,399.64",14,"$4,285.56",86828,#REF!,May-2015
20125,High,$0.01,$20.98,$45.00,1433,Repeat Customer,Frances Jackson,Delivery Truck,Corporate,Office Supplies,Storage & Organization,Jumbo Drum,"Tennsco Lockers, Sand",0.61,0.368471736,United States,Central,Indiana,Jeffersonville,47130,42143,May,2015,42143,$232.64,28,$631.37,86828,#REF!,May-2015
819,High,$0.07,$155.06,$7.07,2431,Repeat Customer,Troy Cassidy,Regular Air,Consumer,Office Supplies,Storage & Organization,Small Box,"Dual Level, Single-Width Filing Carts",0.59,-0.059708593,United States,West,California,Los Angeles,90004,42143,May,2015,42143,-$121.75,14,"$2,039.07",5920,#REF!,May-2015
18819,High,$0.07,$155.06,$7.07,2432,Repeat Customer,Lindsay Tate,Regular Air,Consumer,Office Supplies,Storage & Organization,Small Box,"Dual Level, Single-Width Filing Carts",0.59,0.055728475,United States,Central,Oklahoma,Midwest City,73110,42143,May,2015,42143,$24.35,3,$436.94,89096,#REF!,May-2015
19214,Medium,$0.04,$9.99,$11.59,3264,One-Time Customer,Becky Puckett,Regular Air,Corporate,Office Supplies,Paper,Small Box,Hammermill Color Copier Paper (28Lb. and 96 Bright),0.4,-1.772317143,United States,West,California,Eureka,95501,42143,May,2015,42145,-$92.32,5,$52.09,89835,#REF!,May-2015
448,Medium,$0.10,$4.26,$1.20,699,Repeat Customer,Jenny Gold,Regular Air,Consumer,Office Supplies,Pens & Art Supplies,Wrap Bag,"Dixon Prang® Watercolor Pencils, 10-Color Set with Brush",0.44,0.043861645,United States,West,California,Los Angeles,90041,42144,May,2015,42145,$15.42,88,$351.56,3042,#REF!,May-2015
18448,Medium,$0.10,$4.26,$1.20,700,One-Time Customer,Joseph Grossman,Regular Air,Consumer,Office Supplies,Pens & Art Supplies,Wrap Bag,"Dixon Prang® Watercolor Pencils, 10-Color Set with Brush",0.44,0.385982478,United States,West,California,Santa Maria,93454,42144,May,2015,42145,$33.92,22,$87.89,87980,#REF!,May-2015
22547,Not Specified,$0.01,$5.94,$9.92,871,Repeat Customer,Sandy Ellington,Regular Air,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,Storex Dura Pro™ Binders,0.38,-3.200682092,United States,West,Nevada,Reno,89502,42144,May,2015,42147,-$239.32,12,$74.77,90578,#REF!,May-2015
22548,Not Specified,$0.00,$6.48,$5.11,871,Repeat Customer,Sandy Ellington,Regular Air,Home Office,Office Supplies,Paper,Small Box,Xerox 231,0.37,-0.260621235,United States,West,Nevada,Reno,89502,42144,May,2015,42146,-$33.31,18,$127.81,90578,#REF!,May-2015
19772,Critical,$0.09,$58.14,$36.61,918,Repeat Customer,Kerry Jernigan,Delivery Truck,Corporate,Furniture,Bookcases,Jumbo Box,O'Sullivan 3-Shelf Heavy-Duty Bookcases,0.61,0.088608361,United States,West,California,Rancho Cucamonga,91730,42144,May,2015,42145,$187.41,39,"$2,115.06",90493,#REF!,May-2015
18395,Not Specified,$0.01,$65.99,$8.99,922,One-Time Customer,Dolores Abrams,Express Air,Small Business,Technology,Telephones and Communication,Small Box,5180,0.56,0.507636829,United States,West,California,Rancho Cucamonga,91730,42144,May,2015,42145,$396.97,14,$782.00,87135,#REF!,May-2015
2808,Medium,$0.04,$6.35,$1.02,1106,Repeat Customer,Maxine Collier Grady,Regular Air,Small Business,Office Supplies,Paper,Wrap Bag,"Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16""",0.39,0.25719848,United States,Central,Texas,Dallas,75220,42144,May,2015,42147,$81.91,52,$318.47,20261,#REF!,May-2015
20807,Medium,$0.09,$31.74,$12.62,1108,Repeat Customer,Dwight Bishop,Express Air,Small Business,Office Supplies,Binders and Binder Accessories,Small Box,GBC Wire Binding Strips,0.37,0.248041028,United States,Central,Texas,Lancaster,75146,42144,May,2015,42144,$67.11,9,$270.55,86409,#REF!,May-2015
20808,Medium,$0.04,$6.35,$1.02,1108,Repeat Customer,Dwight Bishop,Regular Air,Small Business,Office Supplies,Paper,Wrap Bag,"Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16""",0.39,0.69,United States,Central,Texas,Lancaster,75146,42144,May,2015,42147,$54.94,13,$79.62,86409,#REF!,May-2015
20809,Medium,$0.02,$65.99,$8.99,1108,Repeat Customer,Dwight Bishop,Express Air,Small Business,Technology,Telephones and Communication,Small Box,Talkabout T8367,0.56,0.350647158,United States,Central,Texas,Lancaster,75146,42144,May,2015,42145,$168.24,8,$479.79,86409,#REF!,May-2015
20897,High,$0.04,$100.98,$35.84,1159,One-Time Customer,Arlene Weeks,Delivery Truck,Consumer,Furniture,Bookcases,Jumbo Box,"Bush Westfield Collection Bookcases, Fully Assembled",0.62,-1.379322799,United States,East,New Jersey,Union City,7086,42144,May,2015,42145,-$152.76,1,$110.75,90854,#REF!,May-2015
26037,Not Specified,$0.03,$205.99,$3.00,1708,Repeat Customer,Lillian Day,Regular Air,Small Business,Technology,Telephones and Communication,Small Box,6185,0.58,0.69,United States,East,Ohio,Shaker Heights,44118,42144,May,2015,42145,"$3,670.35",29,"$5,319.35",88784,#REF!,May-2015
18795,Medium,$0.09,$20.48,$6.32,1974,Repeat Customer,Robert Brantley,Regular Air,Consumer,Office Supplies,Appliances,Small Box,Kensington 6 Outlet Guardian Standard Surge Protector,0.58,-0.170571602,United States,Central,Michigan,Dearborn Heights,48127,42144,May,2015,42145,-$16.89,5,$99.02,89040,#REF!,May-2015
18796,Medium,$0.06,$15.67,$1.39,1974,Repeat Customer,Robert Brantley,Regular Air,Consumer,Office Supplies,Envelopes,Small Box,"#10 White Business Envelopes,4 1/8 x 9 1/2",0.38,0.549784483,United States,Central,Michigan,Dearborn Heights,48127,42144,May,2015,42145,$25.51,3,$46.40,89040,#REF!,May-2015
23775,Medium,$0.08,$30.98,$8.74,2159,One-Time Customer,Wesley Field,Regular Air,Corporate,Office Supplies,Paper,Small Box,Xerox 1979,0.4,0.510550055,United States,Central,Michigan,Westland,48185,42144,May,2015,42145,$371.27,25,$727.20,90387,#REF!,May-2015
23773,Medium,$0.09,$159.31,$60.00,2162,Repeat Customer,Brenda Jain,Delivery Truck,Corporate,Furniture,Tables,Jumbo Drum,Hon Non-Folding Utility Tables,0.55,0.012472972,United States,East,Pennsylvania,Sharon,16146,42144,May,2015,42146,$77.00,41,"$6,173.42",90387,#REF!,May-2015
23774,Medium,$0.06,$55.99,$5.00,2162,Repeat Customer,Brenda Jain,Regular Air,Corporate,Technology,Telephones and Communication,Small Pack,Accessory36,0.83,0.018001287,United States,East,Pennsylvania,Sharon,16146,42144,May,2015,42146,$27.97,33,"$1,553.70",90387,#REF!,May-2015
21627,High,$0.10,$218.75,$69.64,2346,Repeat Customer,Sylvia Kumar,Delivery Truck,Corporate,Furniture,Tables,Jumbo Box,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,0.77,0.022208201,United States,South,Kentucky,Pleasure Ridge Park,40258,42144,May,2015,42145,$62.30,17,"$2,805.18",89505,#REF!,May-2015
22660,Low,$0.02,$27.48,$4.00,2825,Repeat Customer,Carole Rosen,Regular Air,Consumer,Technology,Computer Peripherals,Small Box,Belkin MediaBoard 104- Keyboard,0.75,0.221396629,United States,West,Idaho,Boise,83701,42144,May,2015,42151,$19.31,3,$87.21,89497,#REF!,May-2015
22661,Low,$0.08,$10.06,$2.06,2825,Repeat Customer,Carole Rosen,Regular Air,Consumer,Office Supplies,Paper,Wrap Bag,Riverleaf Stik-Withit® Designer Note Cubes®,0.39,0.008219178,United States,West,Idaho,Boise,83701,42144,May,2015,42148,$0.33,4,$40.15,89497,#REF!,May-2015
24770,Critical,$0.10,$442.14,$14.70,2973,Repeat Customer,Sally Liu,Delivery Truck,Home Office,Technology,Office Machines,Jumbo Drum,Okidata ML390 Turbo Dot Matrix Printers,0.56,0.057098046,United States,Central,Wisconsin,New Berlin,53151,42144,May,2015,42145,$137.69,6,"$2,411.43",87187,#REF!,May-2015
24063,Not Specified,$0.07,$12.99,$9.44,19,One-Time Customer,Jim Rodgers,Regular Air,Small Business,Technology,Office Machines,Medium Box,Hewlett Packard 6S Scientific Calculator,0.39,-0.494585185,United States,West,Montana,Missoula,59801,42145,May,2015,42147,-$114.64,18,$231.79,90032,#REF!,May-2015
6062,Not Specified,$0.08,$5.00,$3.39,21,Repeat Customer,Tony Wilkins Winters,Regular Air,Small Business,Office Supplies,Rubber Bands,Wrap Bag,Advantus Plastic Paper Clips,0.37,-0.059680611,United States,East,New York,New York City,10012,42145,May,2015,42146,-$17.49,58,$293.06,42949,#REF!,May-2015
6063,Not Specified,$0.07,$12.99,$9.44,21,Repeat Customer,Tony Wilkins Winters,Regular Air,Small Business,Technology,Office Machines,Medium Box,Hewlett Packard 6S Scientific Calculator,0.39,-0.125386803,United States,East,New York,New York City,10012,42145,May,2015,42147,-$114.64,71,$914.29,42949,#REF!,May-2015
23504,Critical,$0.04,$1.98,$0.70,276,One-Time Customer,Lucille Rankin,Express Air,Corporate,Office Supplies,Rubber Bands,Wrap Bag,"Brites Rubber Bands, 1 1/2 oz. Box",0.83,-0.120481928,United States,East,Connecticut,Newington,6111,42145,May,2015,42146,-$1.00,3,$8.30,89291,#REF!,May-2015
23503,Critical,$0.03,$55.99,$5.00,282,One-Time Customer,Vickie Andrews,Regular Air,Corporate,Technology,Telephones and Communication,Small Pack,Accessory36,0.83,-0.530648759,United States,East,New Jersey,Belleville,7109,42145,May,2015,42146,-$221.25,9,$416.95,89291,#REF!,May-2015
21570,High,$0.03,$4.98,$0.80,406,One-Time Customer,June Frank Hammond,Regular Air,Small Business,Office Supplies,Paper,Wrap Bag,Rediform S.O.S. Phone Message Books,0.36,0.69,United States,East,New Jersey,South Vineland,8360,42145,May,2015,42146,$50.20,15,$72.76,87804,#REF!,May-2015
21942,Low,$0.09,$5.84,$0.83,820,One-Time Customer,Catherine Mullins,Regular Air,Small Business,Office Supplies,Pens & Art Supplies,Wrap Bag,Avery Hi-Liter® Smear-Safe Highlighters,0.49,-0.486440678,United States,West,Washington,Walla Walla,99362,42145,May,2015,42149,-$2.87,1,$5.90,90244,#REF!,May-2015
21350,Critical,$0.00,$11.97,$4.98,825,One-Time Customer,Marvin Hunt,Regular Air,Home Office,Office Supplies,Appliances,Small Box,Staples 6 Outlet Surge,0.58,0.063489681,United States,Central,Texas,Abilene,79605,42145,May,2015,42148,$3.38,4,$53.30,89258,#REF!,May-2015
106,High,$0.01,$9.31,$3.98,1106,Repeat Customer,Maxine Collier Grady,Regular Air,Small Business,Office Supplies,"Scissors, Rulers and Trimmers",Small Pack,Acme® Forged Steel Scissors with Black Enamel Handles,0.56,-0.01857026,United States,Central,Texas,Dallas,75220,42145,May,2015,42146,-$10.90,61,$586.96,646,#REF!,May-2015
18106,High,$0.01,$9.31,$3.98,1107,One-Time Customer,Joanna Keith,Regular Air,Small Business,Office Supplies,"Scissors, Rulers and Trimmers",Small Pack,Acme® Forged Steel Scissors with Black Enamel Handles,0.56,0.015104275,United States,Central,Texas,Lake Jackson,77566,42145,May,2015,42146,$2.18,15,$144.33,86411,#REF!,May-2015
1917,Medium,$0.02,$7.64,$1.39,1129,Repeat Customer,Pam Patton,Regular Air,Home Office,Office Supplies,Envelopes,Small Box,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",0.36,0.288466737,United States,East,Massachusetts,Boston,2118,42145,May,2015,42147,$117.38,52,$406.91,13735,#REF!,May-2015
19917,Medium,$0.02,$7.64,$1.39,1131,One-Time Customer,Benjamin Strauss,Regular Air,Home Office,Office Supplies,Envelopes,Small Box,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",0.36,0.69,United States,Central,Texas,El Paso,79907,42145,May,2015,42147,$70.19,13,$101.73,88103,#REF!,May-2015
23455,Medium,$0.04,$2.08,$1.49,1254,Repeat Customer,Anne Bland,Regular Air,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,Economy Binders,0.36,-0.3340687,United States,Central,Texas,Channelview,77530,42145,May,2015,42147,-$11.28,16,$33.77,89982,#REF!,May-2015
21455,Low,$0.09,$50.98,$6.50,1527,Repeat Customer,Neil Parker,Regular Air,Home Office,Technology,Computer Peripherals,Small Box,Microsoft Natural Multimedia Keyboard,0.73,0.050290596,United States,South,Alabama,Decatur,35601,42145,May,2015,42152,$70.18,28,"$1,395.41",86815,#REF!,May-2015
21229,Not Specified,$0.06,$218.08,$18.06,3206,Repeat Customer,Dana Rankin,Express Air,Consumer,Furniture,Chairs & Chairmats,Large Box,"Lifetime Advantage™ Folding Chairs, 4/Carton",0.57,0.651268718,United States,West,Idaho,Twin Falls,83301,42145,May,2015,42147,$969.42,7,"$1,488.51",87934,#REF!,May-2015
19422,Low,$0.03,$20.98,$1.49,3319,One-Time Customer,Marlene Davidson,Regular Air,Small Business,Office Supplies,Binders and Binder Accessories,Small Box,Avery Legal 4-Ring Binder,0.35,0.069591823,United States,South,Tennessee,Hendersonville,37075,42145,May,2015,42145,$30.02,20,$431.43,90104,#REF!,May-2015
522,High,$0.07,$1.68,$1.57,181,Repeat Customer,Wesley Waller,Regular Air,Corporate,Office Supplies,Pens & Art Supplies,Wrap Bag,Newell 323,0.59,-0.191596549,United States,West,California,San Francisco,94122,42146,May,2015,42147,-$35.75,116,$186.59,3585,#REF!,May-2015
18521,High,$0.07,$10.06,$2.06,188,Repeat Customer,Alex Harrell,Regular Air,Corporate,Office Supplies,Paper,Wrap Bag,Riverleaf Stik-Withit® Designer Note Cubes®,0.39,0.69,United States,Central,Texas,Gainesville,76240,42146,May,2015,42146,$152.66,23,$221.24,88361,#REF!,May-2015
18522,High,$0.07,$1.68,$1.57,188,Repeat Customer,Alex Harrell,Regular Air,Corporate,Office Supplies,Pens & Art Supplies,Wrap Bag,Newell 323,0.59,0.153269025,United States,Central,Texas,Gainesville,76240,42146,May,2015,42147,$7.15,29,$46.65,88361,#REF!,May-2015
6581,Low,$0.03,$256.99,$11.25,1246,Repeat Customer,Lois Hansen,Regular Air,Home Office,Technology,Computer Peripherals,Small Box,Hayes Optima 56K V.90 Internal Voice Modem,0.51,0.181322934,United States,East,New York,New York City,10009,42146,May,2015,42146,"$1,489.80",32,"$8,216.28",46853,#REF!,May-2015
18131,Medium,$0.01,$115.99,$56.14,1257,Repeat Customer,Ryan Foster,Delivery Truck,Home Office,Technology,Office Machines,Jumbo Drum,Hewlett-Packard Deskjet 5550 Color Inkjet Printer,0.4,-0.272019856,United States,West,Colorado,Aurora,80013,42146,May,2015,42147,-$164.40,5,$604.35,86535,#REF!,May-2015
26083,Not Specified,$0.03,$25.98,$4.08,2198,Repeat Customer,Lester Woodward Maynard,Regular Air,Small Business,Office Supplies,Pens & Art Supplies,Small Pack,Boston 1799 Powerhouse™ Electric Pencil Sharpener,0.57,0.69,United States,East,New York,Lindenhurst,11757,42146,May,2015,42149,$295.91,16,$428.85,89174,#REF!,May-2015
26084,Not Specified,$0.10,$20.98,$53.03,2198,Repeat Customer,Lester Woodward Maynard,Delivery Truck,Small Business,Office Supplies,Storage & Organization,Jumbo Drum,"Tennsco Lockers, Gray",0.78,-6.163834881,United States,East,New York,Lindenhurst,11757,42146,May,2015,42146,"-$2,111.36",16,$342.54,89174,#REF!,May-2015
21171,Critical,$0.10,$130.98,$30.00,2385,One-Time Customer,Janice Frye,Delivery Truck,Small Business,Furniture,Chairs & Chairmats,Jumbo Drum,"Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum",0.78,0.885008341,United States,West,New Mexico,Las Cruces,88001,42146,May,2015,42148,"$2,000.11",18,"$2,259.99",89184,#REF!,May-2015
21580,Critical,$0.06,$4.98,$4.95,2699,Repeat Customer,Marcia Greenberg,Regular Air,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,Cardinal Holdit Business Card Pockets,0.37,-1.306798329,United States,West,Arizona,Bullhead City,86442,42146,May,2015,42148,-$103.22,16,$78.99,87677,#REF!,May-2015
19599,Medium,$0.01,$35.99,$0.99,2976,One-Time Customer,Fred Barber,Regular Air,Small Business,Technology,Telephones and Communication,Small Pack,Accessory31,0.35,0.69,United States,Central,Wisconsin,Oak Creek,53154,42146,May,2015,42147,$882.48,41,"$1,278.96",89047,#REF!,May-2015
24471,Medium,$0.05,$63.94,$14.48,398,One-Time Customer,Bruce Stark,Regular Air,Corporate,Furniture,Office Furnishings,Small Box,"Howard Miller 16"" Diameter Gallery Wall Clock",0.46,0.69,United States,East,Ohio,Dayton,45406,42147,May,2015,42149,"$1,372.63",31,"$1,989.32",89320,#REF!,May-2015
22874,Low,$0.07,$16.91,$6.25,460,One-Time Customer,Anne Armstrong,Regular Air,Home Office,Office Supplies,Storage & Organization,Small Box,"Tenex Personal Self-Stacking Standard File Box, Black/Gray",0.58,0.016027592,United States,East,New Jersey,Millville,8332,42147,May,2015,42154,$7.90,31,$492.90,86014,#REF!,May-2015
24783,Medium,$0.05,$204.10,$13.99,540,Repeat Customer,Ruth Lamm,Regular Air,Small Business,Technology,Office Machines,Medium Box,"Soundgear Copyboard Conference Phone, Optional Battery",0.37,0.69,United States,Central,Illinois,Vernon Hills,60061,42147,May,2015,42149,"$5,924.11",41,"$8,585.67",91175,#REF!,May-2015
19484,High,$0.07,$2.61,$0.50,1182,One-Time Customer,Jesse Williamson,Regular Air,Home Office,Office Supplies,Labels,Small Box,Avery 494,0.39,0.69,United States,West,Utah,Spanish Fork,84660,42147,May,2015,42147,$27.01,15,$39.15,86913,#REF!,May-2015
21746,Not Specified,$0.09,$77.51,$4.00,1814,Repeat Customer,Albert Tyson,Express Air,Home Office,Technology,Computer Peripherals,Small Box,Micro Innovations Media Access Pro Keyboard,0.76,-0.758549526,United States,South,Mississippi,Olive Branch,38654,42147,May,2015,42149,-$986.52,17,"$1,300.54",90524,#REF!,May-2015
21747,Not Specified,$0.00,$2.88,$0.70,1814,Repeat Customer,Albert Tyson,Regular Air,Home Office,Office Supplies,Pens & Art Supplies,Wrap Bag,Newell 340,0.56,-3.722175512,United States,South,Mississippi,Olive Branch,38654,42147,May,2015,42149,-$141.67,13,$38.06,90524,#REF!,May-2015
20687,Not Specified,$0.08,$4.13,$1.17,2450,One-Time Customer,Tonya Miller,Regular Air,Home Office,Office Supplies,Pens & Art Supplies,Wrap Bag,Newell 31,0.57,-1.315914489,United States,Central,Wisconsin,Janesville,53545,42147,May,2015,42149,-$5.54,1,$4.21,90322,#REF!,May-2015
21190,Medium,$0.05,$12.88,$4.59,2458,Repeat Customer,Troy Casey,Regular Air,Home Office,Office Supplies,"Scissors, Rulers and Trimmers",Wrap Bag,Martin-Yale Premier Letter Opener,0.82,0.14120425,United States,Central,Minnesota,Edina,55410,42147,May,2015,42149,$5.98,3,$42.35,91286,#REF!,May-2015
18866,Critical,$0.01,$2.16,$6.05,2526,One-Time Customer,Derek Sweeney,Regular Air,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,Peel & Stick Add-On Corner Pockets,0.37,6.817571059,United States,South,Louisiana,Lafayette,70506,42147,May,2015,42149,$395.76,24,$58.05,87208,#REF!,May-2015
18867,Critical,$0.07,$21.38,$8.99,2527,One-Time Customer,Gretchen Orr,Regular Air,Corporate,Office Supplies,Pens & Art Supplies,Small Pack,Boston 1730 StandUp Electric Pencil Sharpener,0.59,-0.573951049,United States,South,Louisiana,Lake Charles,70601,42147,May,2015,42149,-$39.40,3,$68.64,87208,#REF!,May-2015
18506,Low,$0.04,$67.28,$19.99,2858,Repeat Customer,Jerry Webster,Regular Air,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,Catalog Binders with Expanding Posts,0.4,0.00719118,United States,South,Florida,Fruit Cove,32259,42147,May,2015,42152,$14.75,30,"$2,051.68",88282,#REF!,May-2015
18507,Low,$0.10,$130.98,$54.74,2858,Repeat Customer,Jerry Webster,Delivery Truck,Corporate,Furniture,Bookcases,Jumbo Box,"O'Sullivan Elevations Bookcase, Cherry Finish",0.69,0.126460473,United States,South,Florida,Fruit Cove,32259,42147,May,2015,42147,$669.61,42,"$5,295.03",88282,#REF!,May-2015
18508,Low,$0.04,$2.78,$1.25,2858,Repeat Customer,Jerry Webster,Regular Air,Corporate,Office Supplies,Pens & Art Supplies,Wrap Bag,Newell 318,0.59,2.653544288,United States,South,Florida,Fruit Cove,32259,42147,May,2015,42147,$213.00,28,$80.27,88282,#REF!,May-2015
25820,High,$0.03,$42.80,$2.99,3249,One-Time Customer,Nicole Goldstein,Regular Air,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",0.36,0.69,United States,East,Maryland,Annapolis,21403,42147,May,2015,42148,$462.92,16,$670.90,87298,#REF!,May-2015
20760,Critical,$0.07,$124.49,$51.94,357,One-Time Customer,Barbara McNamara,Delivery Truck,Corporate,Furniture,Tables,Jumbo Box,Bevis 36 x 72 Conference Tables,0.63,0.626521199,United States,West,Arizona,Kingman,86401,42148,May,2015,42149,"$1,074.44",14,"$1,714.93",91131,#REF!,May-2015
19401,Critical,$0.06,$25.98,$14.36,885,One-Time Customer,Malcolm Robertson,Delivery Truck,Corporate,Furniture,Chairs & Chairmats,Jumbo Drum,"Global Stack Chair without Arms, Black",0.6,0.0540733,United States,Central,Texas,Amarillo,79109,42148,May,2015,42149,$55.89,41,"$1,033.56",89537,#REF!,May-2015
23793,Medium,$0.10,$218.08,$18.06,1450,One-Time Customer,Veronica Peck,Express Air,Consumer,Furniture,Chairs & Chairmats,Large Box,"Lifetime Advantage™ Folding Chairs, 4/Carton",0.57,0.557289004,United States,West,California,South Lake Tahoe,96150,42148,May,2015,42149,"$1,318.83",12,"$2,366.51",86735,#REF!,May-2015
23750,High,$0.06,$15.01,$8.40,1623,Repeat Customer,Patrick Adcock,Regular Air,Small Business,Office Supplies,Binders and Binder Accessories,Small Box,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",0.39,0.004854972,United States,Central,Indiana,Schererville,46375,42148,May,2015,42150,$1.62,22,$333.04,87611,#REF!,May-2015
23751,High,$0.09,$40.48,$19.99,1623,Repeat Customer,Patrick Adcock,Regular Air,Small Business,Technology,Computer Peripherals,Small Box,Keytronic Designer 104- Key Black Keyboard,0.77,0.138417577,United States,Central,Indiana,Schererville,46375,42148,May,2015,42150,$65.39,12,$472.44,87611,#REF!,May-2015
